user_id,signup_date,country,age,gender,acquisition_channel,campaign_id,kyc_completed,kyc_date
USR_1468,12-09-2023,Canada,53,Female,Referral,CMP_5,1,13-09-2023
USR_1469,09-09-2023,USA,57,Female,Instagram,CMP_10,1,10-09-2023
USR_1470,25-12-2023,India,39,Male,Google,CMP_10,1,29-12-2023
USR_1471,30-05-2023,UK,33,Male,Referral,CMP_6,1,01-06-2023
USR_1472,23-03-2023,USA,35,Male,Facebook,CMP_10,0,
USR_1473,07-11-2023,UK,44,Female,Organic,CMP_9,1,11-11-2023
USR_1474,13-03-2023,UK,47,Male,Google,CMP_9,1,17-03-2023
USR_1475,22-12-2023,USA,23,Male,Google,CMP_8,1,24-12-2023
USR_1476,27-06-2023,USA,28,Male,Referral,CMP_4,1,29-06-2023
USR_1477,17-04-2023,Canada,50,Male,Facebook,CMP_7,0,
USR_1478,18-04-2023,UK,31,Female,Google,CMP_8,0,
USR_1479,15-03-2023,UK,23,Male,Facebook,CMP_1,0,
USR_1480,06-06-2023,Canada,41,Male,Instagram,CMP_6,1,08-06-2023
USR_1481,01-08-2023,Canada,55,Male,Organic,CMP_4,0,
USR_1482,12-03-2023,UK,46,Female,Facebook,CMP_6,1,15-03-2023
USR_1483,09-04-2023,UK,59,Male,Google,CMP_2,1,12-04-2023
USR_1484,13-03-2023,UK,41,Male,Instagram,CMP_3,0,
USR_1485,10-08-2023,Canada,30,Male,Referral,CMP_6,1,13-08-2023
USR_1486,31-12-2023,UK,36,Female,Referral,CMP_6,1,03-01-2024
USR_1487,13-06-2023,Canada,46,Female,Google,CMP_6,0,
USR_1488,19-06-2023,UK,43,Female,Instagram,CMP_7,0,
USR_1489,14-05-2023,Canada,35,Male,Google,CMP_7,1,15-05-2023
USR_1490,15-07-2023,UK,52,Male,Referral,CMP_3,1,19-07-2023
USR_1491,09-09-2023,UK,33,Male,Instagram,CMP_8,1,13-09-2023
USR_1492,22-05-2023,UK,53,Female,Facebook,CMP_10,1,23-05-2023
USR_1493,09-06-2023,Canada,28,Male,Facebook,CMP_1,1,13-06-2023
USR_1494,28-01-2023,UK,44,Female,Google,CMP_3,1,31-01-2023
USR_1495,02-09-2023,Canada,59,Male,Instagram,CMP_9,1,04-09-2023
USR_1496,22-05-2023,USA,18,Female,Google,CMP_8,1,26-05-2023
USR_1497,26-06-2023,Canada,26,Female,Google,CMP_3,1,28-06-2023
USR_1498,29-03-2023,India,46,Male,Facebook,CMP_1,0,
USR_1499,01-07-2023,UK,47,Male,Instagram,CMP_7,1,04-07-2023
USR_1500,02-12-2023,USA,50,Female,Facebook,CMP_3,1,06-12-2023
USR_1501,28-10-2023,USA,47,Female,Organic,CMP_8,1,29-10-2023
USR_1502,30-10-2023,UK,26,Female,Google,CMP_6,1,02-11-2023
USR_1503,21-06-2023,USA,54,Male,Facebook,CMP_5,0,
USR_1504,13-06-2023,India,34,Female,Organic,CMP_4,0,
USR_1505,04-06-2023,India,21,Female,Referral,CMP_1,1,05-06-2023
USR_1506,16-09-2023,USA,33,Female,Google,CMP_3,1,19-09-2023
USR_1507,19-09-2023,India,39,Female,Instagram,CMP_1,0,
USR_1508,20-02-2023,UK,24,Female,Google,CMP_2,1,24-02-2023
USR_1509,26-02-2023,India,37,Male,Referral,CMP_5,1,02-03-2023
USR_1510,03-03-2023,USA,23,Male,Facebook,CMP_7,1,07-03-2023
USR_1511,04-01-2023,UK,57,Male,Instagram,CMP_5,1,07-01-2023
USR_1512,12-02-2023,Canada,59,Male,Instagram,CMP_9,1,16-02-2023
USR_1513,22-02-2023,Canada,50,Female,Organic,CMP_4,1,24-02-2023
USR_1514,29-03-2023,Canada,55,Female,Google,CMP_8,0,
USR_1515,09-08-2023,Canada,31,Female,Google,CMP_1,1,11-08-2023
USR_1516,04-03-2023,India,46,Male,Organic,CMP_4,1,05-03-2023
USR_1517,30-06-2023,USA,24,Male,Organic,CMP_9,1,01-07-2023
USR_1518,12-09-2023,USA,58,Female,Referral,CMP_9,1,14-09-2023
USR_1519,14-07-2023,India,35,Female,Facebook,CMP_2,1,18-07-2023
USR_1520,26-01-2023,Canada,26,Female,Organic,CMP_2,1,27-01-2023
USR_1521,04-03-2023,India,58,Male,Organic,CMP_7,1,07-03-2023
USR_1522,30-07-2023,India,41,Male,Organic,CMP_3,1,02-08-2023
USR_1523,27-11-2023,India,34,Female,Facebook,CMP_5,1,29-11-2023
USR_1524,30-06-2023,Canada,27,Female,Organic,CMP_10,1,02-07-2023
USR_1525,15-04-2023,UK,37,Male,Instagram,CMP_8,1,16-04-2023
USR_1526,09-05-2023,USA,31,Female,Facebook,CMP_2,0,
USR_1527,27-01-2023,UK,45,Male,Facebook,CMP_5,0,
USR_1528,21-02-2023,USA,42,Female,Organic,CMP_2,1,24-02-2023
USR_1529,03-09-2023,Canada,50,Female,Facebook,CMP_10,0,
USR_1530,18-10-2023,UK,44,Male,Referral,CMP_3,1,21-10-2023
USR_1531,07-10-2023,India,26,Male,Instagram,CMP_5,1,08-10-2023
USR_1532,31-10-2023,UK,29,Male,Instagram,CMP_7,1,02-11-2023
USR_1533,18-04-2023,Canada,21,Female,Google,CMP_2,1,22-04-2023
USR_1534,23-09-2023,UK,23,Male,Google,CMP_2,0,
USR_1535,31-08-2023,India,20,Female,Referral,CMP_8,1,03-09-2023
USR_1536,29-07-2023,Canada,27,Male,Referral,CMP_3,1,01-08-2023
USR_1537,15-05-2023,Canada,27,Male,Google,CMP_7,1,18-05-2023
USR_1538,28-03-2023,UK,28,Female,Referral,CMP_4,1,30-03-2023
USR_1539,28-01-2023,India,39,Male,Google,CMP_3,1,29-01-2023
USR_1540,27-10-2023,UK,29,Female,Instagram,CMP_10,1,29-10-2023
USR_1541,31-03-2023,Canada,25,Female,Facebook,CMP_3,1,04-04-2023
USR_1542,21-08-2023,India,55,Male,Instagram,CMP_10,1,22-08-2023
USR_1543,01-04-2023,USA,57,Male,Facebook,CMP_6,1,03-04-2023
USR_1544,07-09-2023,UK,36,Female,Organic,CMP_5,1,08-09-2023
USR_1545,14-06-2023,USA,41,Male,Organic,CMP_9,1,15-06-2023
USR_1546,13-10-2023,USA,41,Female,Google,CMP_3,1,14-10-2023
USR_1547,01-04-2023,Canada,25,Female,Organic,CMP_8,1,04-04-2023
USR_1548,19-03-2023,India,25,Male,Facebook,CMP_2,1,22-03-2023
USR_1549,23-01-2023,India,29,Female,Organic,CMP_2,1,26-01-2023
USR_1550,21-11-2023,Canada,36,Female,Referral,CMP_3,1,23-11-2023
USR_1551,30-11-2023,Canada,53,Female,Organic,CMP_6,1,02-12-2023
USR_1552,31-10-2023,Canada,38,Female,Facebook,CMP_7,1,04-11-2023
USR_1553,23-08-2023,India,54,Male,Facebook,CMP_6,1,24-08-2023
USR_1554,16-02-2023,Canada,39,Female,Organic,CMP_5,0,
USR_1555,05-11-2023,Canada,57,Female,Facebook,CMP_10,1,07-11-2023
USR_1556,21-02-2023,UK,46,Male,Google,CMP_4,1,22-02-2023
USR_1557,16-04-2023,USA,52,Female,Facebook,CMP_3,0,
USR_1558,30-09-2023,Canada,37,Female,Instagram,CMP_6,1,03-10-2023
USR_1559,29-07-2023,Canada,46,Male,Facebook,CMP_1,1,02-08-2023
USR_1560,13-04-2023,Canada,25,Female,Instagram,CMP_2,1,14-04-2023
USR_1561,23-10-2023,UK,24,Female,Facebook,CMP_2,0,
USR_1562,19-03-2023,UK,37,Male,Google,CMP_1,1,23-03-2023
USR_1563,28-08-2023,USA,41,Female,Facebook,CMP_3,1,01-09-2023
USR_1564,03-08-2023,Canada,33,Male,Facebook,CMP_6,1,05-08-2023
USR_1565,04-08-2023,UK,29,Female,Instagram,CMP_1,1,06-08-2023
USR_1566,31-12-2023,Canada,30,Male,Google,CMP_7,0,
USR_1567,01-11-2023,USA,51,Female,Instagram,CMP_9,1,03-11-2023
USR_1568,10-04-2023,USA,59,Female,Facebook,CMP_2,1,11-04-2023
USR_1569,23-09-2023,India,30,Male,Instagram,CMP_5,1,27-09-2023
USR_1570,15-02-2023,Canada,36,Male,Facebook,CMP_8,1,17-02-2023
USR_1571,08-09-2023,India,28,Female,Organic,CMP_10,1,11-09-2023
USR_1572,28-01-2023,UK,30,Female,Instagram,CMP_7,1,31-01-2023
USR_1573,27-11-2023,UK,59,Male,Facebook,CMP_10,1,29-11-2023
USR_1574,23-04-2023,UK,50,Female,Referral,CMP_10,0,
USR_1575,18-08-2023,Canada,32,Female,Instagram,CMP_6,1,20-08-2023
USR_1576,05-04-2023,India,56,Female,Google,CMP_8,1,09-04-2023
USR_1577,30-11-2023,USA,29,Male,Facebook,CMP_1,0,
USR_1578,08-09-2023,India,31,Female,Organic,CMP_4,1,09-09-2023
USR_1579,09-10-2023,USA,57,Female,Organic,CMP_2,0,
USR_1580,08-05-2023,India,34,Male,Organic,CMP_8,0,
USR_1581,29-08-2023,UK,42,Male,Facebook,CMP_3,1,02-09-2023
USR_1582,15-06-2023,India,31,Female,Facebook,CMP_1,1,19-06-2023
USR_1583,21-05-2023,USA,23,Male,Organic,CMP_4,1,23-05-2023
USR_1584,29-06-2023,India,25,Female,Facebook,CMP_8,1,02-07-2023
USR_1585,16-08-2023,Canada,39,Male,Organic,CMP_9,1,19-08-2023
USR_1586,27-03-2023,Canada,45,Female,Referral,CMP_5,1,29-03-2023
USR_1587,15-12-2023,India,24,Female,Facebook,CMP_7,0,
USR_1588,14-08-2023,USA,59,Male,Instagram,CMP_10,1,17-08-2023
USR_1589,20-07-2023,India,42,Male,Referral,CMP_10,1,23-07-2023
USR_1590,15-06-2023,UK,21,Male,Facebook,CMP_6,1,17-06-2023
USR_1591,15-12-2023,USA,53,Female,Facebook,CMP_4,1,19-12-2023
USR_1592,22-06-2023,UK,33,Female,Instagram,CMP_9,1,26-06-2023
USR_1593,19-03-2023,India,34,Male,Referral,CMP_3,1,23-03-2023
USR_1594,12-05-2023,India,29,Male,Instagram,CMP_7,1,16-05-2023
USR_1595,29-06-2023,India,32,Female,Facebook,CMP_10,1,02-07-2023
USR_1596,03-02-2023,UK,37,Male,Google,CMP_6,1,04-02-2023
USR_1597,12-04-2023,India,36,Male,Google,CMP_8,1,15-04-2023
USR_1598,06-07-2023,USA,52,Male,Organic,CMP_6,1,09-07-2023
USR_1599,28-03-2023,India,59,Male,Google,CMP_4,1,01-04-2023
USR_1600,15-06-2023,Canada,24,Female,Facebook,CMP_7,1,17-06-2023
USR_1601,19-01-2023,USA,59,Male,Facebook,CMP_9,1,20-01-2023
USR_1602,30-05-2023,India,47,Female,Referral,CMP_10,0,
USR_1603,13-07-2023,USA,43,Male,Facebook,CMP_9,1,15-07-2023
USR_1604,03-02-2023,UK,31,Female,Organic,CMP_8,1,04-02-2023
USR_1605,18-12-2023,UK,40,Male,Organic,CMP_6,0,
USR_1606,11-07-2023,India,19,Female,Google,CMP_8,0,
USR_1607,22-09-2023,UK,46,Male,Google,CMP_2,1,26-09-2023
USR_1608,01-06-2023,UK,29,Male,Organic,CMP_7,1,02-06-2023
USR_1609,21-05-2023,UK,52,Male,Organic,CMP_7,1,22-05-2023
USR_1610,28-04-2023,Canada,38,Female,Organic,CMP_5,1,29-04-2023
USR_1611,06-11-2023,Canada,38,Male,Organic,CMP_10,1,09-11-2023
USR_1612,30-05-2023,UK,23,Female,Organic,CMP_4,1,01-06-2023
USR_1613,31-05-2023,India,41,Male,Google,CMP_6,0,
USR_1614,10-03-2023,UK,46,Female,Organic,CMP_9,1,14-03-2023
USR_1615,17-11-2023,Canada,36,Male,Instagram,CMP_8,1,20-11-2023
USR_1616,15-09-2023,USA,49,Male,Organic,CMP_1,0,
USR_1617,18-05-2023,India,37,Male,Organic,CMP_10,1,22-05-2023
USR_1618,04-11-2023,USA,50,Male,Organic,CMP_10,1,08-11-2023
USR_1619,12-10-2023,USA,27,Female,Referral,CMP_2,0,
USR_1620,21-01-2023,USA,57,Male,Instagram,CMP_8,1,22-01-2023
USR_1621,15-09-2023,USA,59,Female,Organic,CMP_2,1,16-09-2023
USR_1622,09-03-2023,Canada,42,Male,Facebook,CMP_10,1,10-03-2023
USR_1623,02-10-2023,USA,52,Male,Facebook,CMP_8,0,
USR_1624,17-04-2023,USA,53,Male,Google,CMP_8,0,
USR_1625,28-01-2023,USA,20,Male,Google,CMP_1,1,01-02-2023
USR_1626,16-05-2023,USA,48,Male,Google,CMP_3,1,20-05-2023
USR_1627,03-02-2023,India,30,Male,Organic,CMP_9,0,
USR_1628,30-03-2023,India,27,Female,Facebook,CMP_4,0,
USR_1629,04-06-2023,India,20,Female,Organic,CMP_8,1,07-06-2023
USR_1630,19-10-2023,India,20,Male,Google,CMP_8,1,22-10-2023
USR_1631,27-03-2023,India,22,Female,Google,CMP_3,1,31-03-2023
USR_1632,21-12-2023,UK,55,Female,Facebook,CMP_3,0,
USR_1633,17-06-2023,Canada,59,Male,Facebook,CMP_6,1,21-06-2023
USR_1634,01-07-2023,Canada,28,Female,Instagram,CMP_3,1,02-07-2023
USR_1635,28-12-2023,Canada,45,Male,Facebook,CMP_3,1,01-01-2024
USR_1636,17-04-2023,Canada,28,Female,Facebook,CMP_8,1,21-04-2023
USR_1637,28-08-2023,USA,52,Male,Instagram,CMP_2,1,30-08-2023
USR_1638,26-05-2023,Canada,42,Male,Facebook,CMP_5,1,29-05-2023
USR_1639,21-04-2023,UK,55,Male,Organic,CMP_3,1,23-04-2023
USR_1640,03-08-2023,Canada,33,Male,Google,CMP_3,1,07-08-2023
USR_1641,13-05-2023,USA,31,Female,Facebook,CMP_5,1,16-05-2023
USR_1642,16-01-2023,Canada,58,Female,Facebook,CMP_7,1,17-01-2023
USR_1643,21-04-2023,USA,46,Female,Facebook,CMP_4,0,
USR_1644,14-11-2023,India,58,Female,Referral,CMP_9,1,18-11-2023
USR_1645,25-02-2023,UK,30,Female,Instagram,CMP_10,1,26-02-2023
USR_1646,01-12-2023,UK,23,Female,Referral,CMP_6,0,
USR_1647,05-02-2023,Canada,44,Male,Google,CMP_1,1,07-02-2023
USR_1648,06-04-2023,UK,39,Male,Google,CMP_10,1,10-04-2023
USR_1649,20-10-2023,USA,18,Male,Organic,CMP_6,1,21-10-2023
USR_1650,23-08-2023,India,25,Male,Organic,CMP_8,1,25-08-2023
USR_1651,01-04-2023,UK,22,Female,Google,CMP_6,1,02-04-2023
USR_1652,11-03-2023,Canada,31,Female,Facebook,CMP_3,1,14-03-2023
USR_1653,22-04-2023,India,46,Female,Google,CMP_1,1,23-04-2023
USR_1654,18-12-2023,UK,23,Female,Instagram,CMP_5,1,19-12-2023
USR_1655,30-03-2023,UK,43,Female,Organic,CMP_9,1,03-04-2023
USR_1656,09-05-2023,Canada,33,Male,Instagram,CMP_9,1,13-05-2023
USR_1657,24-02-2023,UK,26,Female,Google,CMP_1,1,28-02-2023
USR_1658,07-09-2023,India,56,Male,Facebook,CMP_1,1,11-09-2023
USR_1659,24-01-2023,India,19,Female,Organic,CMP_3,1,28-01-2023
USR_1660,25-06-2023,Canada,57,Male,Facebook,CMP_7,1,27-06-2023
USR_1661,12-02-2023,Canada,35,Male,Google,CMP_3,1,15-02-2023
USR_1662,04-06-2023,USA,18,Male,Instagram,CMP_9,1,07-06-2023
USR_1663,19-07-2023,India,24,Male,Instagram,CMP_3,1,22-07-2023
USR_1664,28-03-2023,India,39,Male,Organic,CMP_9,1,30-03-2023
USR_1665,04-01-2023,UK,36,Female,Instagram,CMP_8,1,08-01-2023
USR_1666,10-07-2023,USA,39,Female,Google,CMP_1,1,14-07-2023
USR_1667,05-11-2023,India,42,Female,Instagram,CMP_7,1,06-11-2023
USR_1668,15-05-2023,USA,47,Female,Organic,CMP_3,1,16-05-2023
USR_1669,08-11-2023,India,49,Male,Instagram,CMP_7,0,
USR_1670,12-11-2023,India,37,Female,Organic,CMP_5,0,
USR_1671,26-02-2023,India,34,Female,Google,CMP_9,1,02-03-2023
USR_1672,31-10-2023,UK,23,Female,Facebook,CMP_6,1,03-11-2023
USR_1673,06-12-2023,India,31,Female,Instagram,CMP_9,1,10-12-2023
USR_1674,02-08-2023,UK,27,Male,Google,CMP_6,0,
USR_1675,22-03-2023,India,59,Female,Google,CMP_1,1,26-03-2023
USR_1676,20-11-2023,UK,26,Female,Organic,CMP_10,1,21-11-2023
USR_1677,25-08-2023,Canada,54,Female,Google,CMP_7,0,
USR_1678,18-08-2023,USA,18,Male,Referral,CMP_5,1,21-08-2023
USR_1679,01-06-2023,UK,52,Female,Facebook,CMP_10,1,03-06-2023
USR_1680,18-07-2023,UK,57,Female,Facebook,CMP_4,1,21-07-2023
USR_1681,10-03-2023,UK,22,Male,Organic,CMP_6,1,13-03-2023
USR_1682,22-10-2023,USA,54,Male,Facebook,CMP_6,0,
USR_1683,12-01-2023,UK,55,Male,Google,CMP_1,1,13-01-2023
USR_1684,12-04-2023,India,48,Male,Facebook,CMP_3,1,14-04-2023
USR_1685,28-07-2023,India,37,Female,Facebook,CMP_1,1,29-07-2023
USR_1686,26-04-2023,UK,56,Female,Google,CMP_10,1,28-04-2023
USR_1687,14-12-2023,USA,51,Male,Referral,CMP_2,0,
USR_1688,06-06-2023,UK,50,Male,Facebook,CMP_3,1,09-06-2023
USR_1689,22-09-2023,Canada,46,Male,Facebook,CMP_7,1,25-09-2023
USR_1690,08-08-2023,UK,22,Male,Facebook,CMP_2,1,10-08-2023
USR_1691,28-11-2023,UK,18,Male,Facebook,CMP_8,1,30-11-2023
USR_1692,07-03-2023,USA,59,Female,Organic,CMP_5,1,09-03-2023
USR_1693,07-12-2023,UK,25,Male,Organic,CMP_10,1,09-12-2023
USR_1694,01-04-2023,Canada,43,Female,Instagram,CMP_10,1,04-04-2023
USR_1695,24-04-2023,UK,19,Male,Facebook,CMP_1,1,26-04-2023
USR_1696,30-05-2023,USA,34,Female,Organic,CMP_10,1,01-06-2023
USR_1697,26-03-2023,USA,38,Male,Google,CMP_6,1,30-03-2023
USR_1698,29-03-2023,India,41,Female,Google,CMP_6,1,02-04-2023
USR_1699,19-09-2023,USA,40,Female,Google,CMP_2,1,21-09-2023
USR_1700,17-04-2023,USA,41,Male,Instagram,CMP_9,1,18-04-2023
USR_1701,01-12-2023,Canada,56,Female,Facebook,CMP_2,1,05-12-2023
USR_1702,02-09-2023,India,18,Female,Facebook,CMP_7,1,04-09-2023
USR_1703,09-10-2023,UK,38,Female,Referral,CMP_9,1,10-10-2023
USR_1704,13-01-2023,USA,52,Male,Google,CMP_5,1,14-01-2023
USR_1705,20-11-2023,UK,54,Female,Facebook,CMP_8,1,21-11-2023
USR_1706,28-03-2023,India,20,Female,Facebook,CMP_10,1,01-04-2023
USR_1707,27-06-2023,USA,34,Female,Google,CMP_3,1,30-06-2023
USR_1708,19-09-2023,India,52,Male,Instagram,CMP_2,1,20-09-2023
USR_1709,06-10-2023,India,27,Male,Facebook,CMP_1,0,
USR_1710,24-06-2023,UK,56,Female,Referral,CMP_10,0,
USR_1711,21-01-2023,Canada,20,Male,Google,CMP_9,1,23-01-2023
USR_1712,13-02-2023,UK,46,Male,Organic,CMP_1,1,16-02-2023
USR_1713,29-11-2023,USA,53,Female,Google,CMP_10,0,
USR_1714,10-10-2023,India,48,Male,Google,CMP_7,1,11-10-2023
USR_1715,03-10-2023,USA,35,Female,Google,CMP_3,1,04-10-2023
USR_1716,31-03-2023,India,31,Male,Referral,CMP_8,1,02-04-2023
USR_1717,01-08-2023,Canada,57,Female,Instagram,CMP_10,1,02-08-2023
USR_1718,26-12-2023,India,28,Male,Facebook,CMP_1,1,30-12-2023
USR_1719,15-02-2023,USA,41,Male,Organic,CMP_1,1,16-02-2023
USR_1720,18-08-2023,India,54,Female,Facebook,CMP_8,1,21-08-2023
USR_1721,22-12-2023,India,31,Male,Organic,CMP_9,1,26-12-2023
USR_1722,18-09-2023,India,41,Female,Facebook,CMP_8,1,22-09-2023
USR_1723,01-03-2023,Canada,20,Male,Facebook,CMP_4,1,02-03-2023
USR_1724,02-10-2023,UK,54,Male,Organic,CMP_2,1,05-10-2023
USR_1725,13-03-2023,India,48,Male,Facebook,CMP_6,1,15-03-2023
USR_1726,16-11-2023,UK,30,Male,Instagram,CMP_6,0,
USR_1727,30-08-2023,USA,20,Female,Google,CMP_4,1,01-09-2023
USR_1728,14-11-2023,India,26,Male,Facebook,CMP_1,0,
USR_1729,20-05-2023,UK,19,Male,Referral,CMP_7,0,
USR_1730,14-05-2023,USA,52,Female,Referral,CMP_5,0,
USR_1731,17-10-2023,UK,36,Male,Facebook,CMP_9,1,19-10-2023
USR_1732,13-04-2023,India,53,Male,Google,CMP_5,1,15-04-2023
USR_1733,19-04-2023,Canada,37,Male,Instagram,CMP_9,1,23-04-2023
USR_1734,15-10-2023,India,26,Female,Facebook,CMP_1,1,19-10-2023
USR_1735,14-02-2023,India,55,Female,Instagram,CMP_9,0,
USR_1736,18-09-2023,USA,31,Male,Referral,CMP_3,0,
USR_1737,24-04-2023,UK,27,Male,Instagram,CMP_9,1,25-04-2023
USR_1738,15-07-2023,USA,53,Female,Instagram,CMP_2,1,19-07-2023
USR_1739,27-01-2023,India,24,Female,Organic,CMP_10,1,31-01-2023
USR_1740,28-12-2023,India,46,Female,Instagram,CMP_4,1,01-01-2024
USR_1741,06-06-2023,Canada,33,Male,Organic,CMP_4,1,09-06-2023
USR_1742,13-04-2023,Canada,39,Male,Instagram,CMP_1,1,14-04-2023
USR_1743,27-03-2023,UK,59,Male,Organic,CMP_3,1,28-03-2023
USR_1744,22-03-2023,India,45,Male,Google,CMP_9,0,
USR_1745,02-09-2023,India,32,Female,Organic,CMP_7,1,06-09-2023
USR_1746,07-05-2023,India,54,Male,Facebook,CMP_7,1,09-05-2023
USR_1747,01-09-2023,USA,58,Male,Instagram,CMP_10,1,04-09-2023
USR_1748,29-11-2023,UK,35,Male,Organic,CMP_8,1,01-12-2023
USR_1749,13-07-2023,Canada,28,Male,Facebook,CMP_7,1,14-07-2023
USR_1750,14-04-2023,Canada,39,Male,Instagram,CMP_2,1,18-04-2023
USR_1751,21-05-2023,Canada,56,Male,Google,CMP_10,1,22-05-2023
USR_1752,30-11-2023,Canada,45,Female,Organic,CMP_8,1,01-12-2023
USR_1753,09-08-2023,India,58,Male,Facebook,CMP_9,1,12-08-2023
USR_1754,03-11-2023,UK,49,Female,Referral,CMP_5,0,
USR_1755,06-11-2023,Canada,37,Female,Facebook,CMP_4,1,10-11-2023
USR_1756,15-06-2023,USA,51,Female,Instagram,CMP_8,0,
USR_1757,09-09-2023,India,30,Male,Google,CMP_2,1,10-09-2023
USR_1758,05-07-2023,India,51,Male,Instagram,CMP_3,0,
USR_1759,18-04-2023,Canada,35,Male,Facebook,CMP_1,1,21-04-2023
USR_1760,06-08-2023,India,56,Female,Instagram,CMP_9,1,10-08-2023
USR_1761,15-12-2023,Canada,30,Female,Organic,CMP_8,1,16-12-2023
USR_1762,09-03-2023,UK,19,Male,Referral,CMP_6,0,
USR_1763,28-06-2023,Canada,45,Female,Google,CMP_10,1,30-06-2023
USR_1764,24-10-2023,UK,35,Male,Referral,CMP_4,1,26-10-2023
USR_1765,07-10-2023,India,56,Female,Google,CMP_6,1,09-10-2023
USR_1766,16-03-2023,UK,19,Male,Referral,CMP_10,1,19-03-2023
USR_1767,20-12-2023,UK,39,Male,Google,CMP_3,1,24-12-2023
USR_1768,07-10-2023,UK,56,Male,Instagram,CMP_4,1,10-10-2023
USR_1769,24-06-2023,USA,47,Male,Google,CMP_7,1,26-06-2023
USR_1770,30-09-2023,Canada,54,Male,Facebook,CMP_1,1,04-10-2023
USR_1771,05-02-2023,UK,31,Male,Facebook,CMP_2,0,
USR_1772,25-11-2023,India,21,Female,Instagram,CMP_6,0,
USR_1773,12-05-2023,UK,51,Male,Referral,CMP_1,1,14-05-2023
USR_1774,25-02-2023,USA,47,Female,Google,CMP_6,1,28-02-2023
USR_1775,08-01-2023,India,33,Male,Facebook,CMP_8,0,
USR_1776,07-08-2023,USA,44,Female,Google,CMP_6,0,
USR_1777,09-10-2023,USA,50,Female,Organic,CMP_3,0,
USR_1778,21-10-2023,USA,20,Female,Facebook,CMP_1,1,24-10-2023
USR_1779,06-07-2023,UK,56,Female,Google,CMP_8,0,
USR_1780,02-12-2023,Canada,54,Female,Instagram,CMP_4,1,04-12-2023
USR_1781,19-04-2023,India,34,Male,Instagram,CMP_6,1,22-04-2023
USR_1782,05-11-2023,India,32,Male,Facebook,CMP_2,1,09-11-2023
USR_1783,26-09-2023,India,36,Male,Instagram,CMP_4,1,28-09-2023
USR_1784,14-01-2023,USA,56,Female,Referral,CMP_4,1,17-01-2023
USR_1785,13-08-2023,UK,42,Female,Instagram,CMP_2,1,16-08-2023
USR_1786,22-05-2023,USA,31,Male,Instagram,CMP_6,1,24-05-2023
USR_1787,27-07-2023,Canada,49,Female,Google,CMP_8,0,
USR_1788,29-06-2023,India,34,Male,Google,CMP_1,1,01-07-2023
USR_1789,26-04-2023,India,30,Male,Instagram,CMP_7,1,30-04-2023
USR_1790,08-12-2023,USA,52,Male,Instagram,CMP_4,1,09-12-2023
USR_1791,27-05-2023,UK,31,Female,Facebook,CMP_7,1,31-05-2023
USR_1792,04-10-2023,Canada,19,Male,Facebook,CMP_8,0,
USR_1793,08-11-2023,Canada,55,Male,Organic,CMP_8,1,10-11-2023
USR_1794,03-07-2023,Canada,58,Female,Google,CMP_9,1,05-07-2023
USR_1795,10-12-2023,UK,48,Female,Instagram,CMP_4,1,12-12-2023
USR_1796,16-05-2023,Canada,30,Male,Organic,CMP_7,1,20-05-2023
USR_1797,27-06-2023,USA,21,Male,Organic,CMP_8,1,28-06-2023
USR_1798,21-10-2023,Canada,45,Male,Google,CMP_4,1,25-10-2023
USR_1799,04-02-2023,India,52,Female,Facebook,CMP_1,1,08-02-2023
USR_1800,24-03-2023,USA,32,Male,Referral,CMP_6,1,26-03-2023
USR_1801,25-01-2023,India,26,Male,Facebook,CMP_2,1,28-01-2023
USR_1802,15-01-2023,USA,28,Female,Instagram,CMP_2,1,18-01-2023
USR_1803,08-02-2023,Canada,24,Female,Google,CMP_10,1,11-02-2023
USR_1804,03-11-2023,India,42,Male,Facebook,CMP_4,1,07-11-2023
USR_1805,06-03-2023,Canada,38,Male,Instagram,CMP_4,1,07-03-2023
USR_1806,04-06-2023,Canada,52,Female,Facebook,CMP_3,0,
USR_1807,22-04-2023,Canada,25,Male,Referral,CMP_5,1,26-04-2023
USR_1808,10-09-2023,Canada,55,Male,Instagram,CMP_5,0,
USR_1809,10-08-2023,India,54,Female,Organic,CMP_7,1,13-08-2023
USR_1810,23-01-2023,Canada,46,Male,Organic,CMP_10,1,24-01-2023
USR_1811,02-01-2023,Canada,18,Female,Instagram,CMP_9,1,03-01-2023
USR_1812,13-03-2023,USA,36,Male,Organic,CMP_3,1,14-03-2023
USR_1813,10-10-2023,Canada,46,Male,Instagram,CMP_7,1,13-10-2023
USR_1814,19-09-2023,India,37,Female,Referral,CMP_9,1,20-09-2023
USR_1815,18-11-2023,Canada,41,Male,Google,CMP_2,1,22-11-2023
USR_1816,09-01-2023,USA,47,Female,Facebook,CMP_2,0,
USR_1817,23-08-2023,India,24,Female,Instagram,CMP_1,1,26-08-2023
USR_1818,22-11-2023,USA,54,Male,Facebook,CMP_4,1,24-11-2023
USR_1819,04-04-2023,UK,22,Male,Organic,CMP_10,1,07-04-2023
USR_1820,26-04-2023,Canada,18,Female,Organic,CMP_1,1,28-04-2023
USR_1821,01-12-2023,India,37,Male,Referral,CMP_7,0,
USR_1822,24-11-2023,USA,47,Female,Facebook,CMP_5,1,27-11-2023
USR_1823,14-05-2023,Canada,52,Male,Google,CMP_6,1,18-05-2023
USR_1824,12-04-2023,UK,28,Female,Organic,CMP_7,1,14-04-2023
